table with row headers in column A and column headers in rows 3 through 5. (leading dots indicate sub-parts),Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9
.38,123175,61929,61246,123746,62252,61494,123527,62326,61201
.39,122960,61566,61394,122453,61360,61093,123862,62277,61585
.40,122561,61329,61232,123420,61783,61637,122688,61453,61235
.41,119676,59559,60117,120105,59840,60265,123354,61760,61594
.42,119048,59430,59618,118615,59210,59405,120028,59830,60198
.43,116526,58177,58349,117651,58705,58946,118302,59000,59302
.44,115546,57649,57897,114786,57262,57524,117175,58371,58804
.45,116301,57969,58332,116489,58041,58448,114387,57027,57360
.46,114525,56934,57591,114468,56937,57531,116050,57804,58246
.47,117225,58218,59007,116198,57706,58492,113990,56628,57362
.48,124370,61922,62448,122623,61052,61571,115815,57606,58209
.49,132347,65709,66638,130564,64885,65679,121675,60598,61077
.50,129672,64268,65404,130277,64596,65681,129684,64371,65313
.51,127350,62819,64531,127024,62701,64323,128965,63823,65142
.52,126138,62070,64068,126136,62109,64027,125784,62029,63755
.53,128747,63188,65559,127599,62648,64951,124828,61432,63396
.54,131208,64517,66691,130014,63913,66101,125998,61756,64242
.55,135180,66207,68973,133899,65637,68262,128503,63069,65434
.56,136037,66695,69342,135812,66553,69259,131824,64559,67265
.57,135155,66506,68649,135054,66372,68682,133695,65482,68213
.58,134614,66496,68118,134147,66175,67972,132883,65207,67676
.59,133014,65492,67522,133103,65578,67525,131946,65080,66866
.60,129937,63954,65983,130334,64148,66186,130902,64383,66519
.61,127449,62251,65198,127109,62137,64972,127664,62626,65038
.62,124988,60750,64238,124816,60715,64101,124673,60823,63850
.63,119409,57870,61539,121055,58664,62391,122081,59224,62857
.64,114132,54781,59351,114214,54860,59354,118235,56995,61240
.65,109409,52425,56984,109974,52694,57280,111652,53522,58130
.66,102807,49088,53719,104022,49629,54393,107262,51120,56142
.67,98146,46576,51570,98454,46761,51693,101546,48239,53307
.68,93859,43973,49886,93818,44045,49773,95993,45293,50700
.69,87772,40833,46939,89175,41510,47665,91627,42842,48785
.70,84847,39223,45624,85026,39334,45692,86902,40255,46647
.71,82173,37652,44521,82321,37732,44589,82667,37984,44683
.72,83319,38086,45233,81533,37234,44299,80084,36477,43607
.73,83932,38411,45521,86674,39657,47017,79073,35897,43176
.74,61089,27272,33817,62698,28119,34579,84065,38258,45807
.75,59115,26290,32825,59325,26362,32963,60642,26978,33664
.76,58164,25715,32449,57489,25387,32102,57091,25178,31913
.77,58804,25669,33135,59250,25914,33336,55222,24130,31092
.78,49914,21446,28468,50781,21858,28923,56673,24553,32120
.79,43942,18616,25326,44736,18966,25770,48436,20622,27814
.80,40639,17010,23629,40991,17170,23821,42443,17795,24648
.81,38475,16060,22415,38295,15995,22300,38805,16113,22692
.82,35993,14714,21279,36173,14767,21406,35974,14725,21249
.83,32139,13012,19127,32296,13056,19240,33588,13560,20028
.84,29745,11788,17957,29740,11815,17925,29788,11814,17974
.85+,190255,64788,125467,189017,64438,124579,186384,64323,122061
,,,,,,,,,
.Median Age (years),40.1,38.8,41.4,40.1,38.9,41.4,40.3,39,41.5
"Notes: The estimates are developed from a base that incorporates the 2020 Census, Vintage 2020 estimates, and 2020 Demographic Analysis estimates. Median age is calculated based on single year of age. For population estimates methodology statements, see https://www.census.gov/programs-surveys/popest/technical-documentation/methodology.html. The estimates feature geographic boundaries from the Vintage 2020 estimates series; the geographic boundaries for these 2021 population estimates are as of January 1, 2020.  ",,,,,,,,,
Suggested Citation:,,,,,,,,,
"Annual Estimates of the Resident Population by Single Year of Age and Sex for New Jersey: April 1, 2020 to July 1, 2021 (SC-EST2021-SYASEX-34)",,,,,,,,,
"Source: U.S. Census Bureau, Population Division",,,,,,,,,
Release Date: June 2022,,,,,,,,,
